Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Thị trấn Đắk Mâm,24688
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Đắk Sôr,24691
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Nam Xuân,24692
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Buôn Choah,24694
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Nam Đà,24697
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Tân Thành,24699
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Đắk Drô,24700
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Nâm Nung,24703
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Đức Xuyên,24706
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Đắk Nang,24709
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Quảng Phú,24712
Tỉnh Đắk Nông,67,Huyện Krông Nô,664,Xã Nâm N'Đir,24715
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Thị trấn Đức An,24717
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Đắk Môl,24718
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Đắk Hòa,24719
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Nam Bình,24721
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Thuận Hà,24722
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Thuận Hạnh,24724
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Đắk N'Dung,24727
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Nâm N'Jang,24728
Tỉnh Đắk Nông,67,Huyện Đắk Song,665,Xã Trường Xuân,24730
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Thị trấn Kiến Đức,24733
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Quảng Tín,24745
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Đắk Wer,24750
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Nhân Cơ,24751
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Kiến Thành,24754
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Nghĩa Thắng,24756
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Đạo Nghĩa,24757
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Đắk Sin,24760
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Hưng Bình,24761
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Đắk Ru,24763
Tỉnh Đắk Nông,67,Huyện Đắk R'Lấp,666,Xã Nhân Đạo,24766
Tỉnh Đắk Nông,67,Huyện Tuy Đức,667,Xã Quảng Trực,24736
Tỉnh Đắk Nông,67,Huyện Tuy Đức,667,Xã Đắk Búk So,24739
Tỉnh Đắk Nông,67,Huyện Tuy Đức,667,Xã Quảng Tâm,24740
Tỉnh Đắk Nông,67,Huyện Tuy Đức,667,Xã Đắk R'Tíh,24742
Tỉnh Đắk Nông,67,Huyện Tuy Đức,667,Xã Đắk Ngo,24746
Tỉnh Đắk Nông,67,Huyện Tuy Đức,667,Xã Quảng Tân,24748
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 7,24769
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 8,24772
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 12,24775
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 9,24778
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 2,24781
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 1,24784
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 6,24787
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 5,24790
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 4,24793
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 10,24796
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 11,24799
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Phường 3,24802
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Xã Xuân Thọ,24805
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Xã Tà Nung,24808
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Xã Trạm Hành,24810
Tỉnh Lâm Đồng,68,Thành phố Đà Lạt,672,Xã Xuân Trường,24811
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Phường Lộc Phát,24814
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Phường Lộc Tiến,24817
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Phường 2,24820
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Phường 1,24823
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Phường B'lao,24826
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Phường Lộc Sơn,24829
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Xã Đạm Bri,24832
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Xã Lộc Thanh,24835
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Xã Lộc Nga,24838
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Xã Lộc Châu,24841
Tỉnh Lâm Đồng,68,Thành phố Bảo Lộc,673,Xã Đại Lào,24844
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Đạ Tông,24853
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Đạ Long,24856
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Đạ M' Rong,24859
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Liêng Srônh,24874
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Đạ Rsal,24875
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Rô Men,24877
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Phi Liêng,24886
Tỉnh Lâm Đồng,68,Huyện Đam Rông,674,Xã Đạ K' Nàng,24889
Tỉnh Lâm Đồng,68,Huyện Lạc Dương,675,Thị trấn Lạc Dương,24846
Tỉnh Lâm Đồng,68,Huyện Lạc Dương,675,Xã Đạ Chais,24847
Tỉnh Lâm Đồng,68,Huyện Lạc Dương,675,Xã Đạ Nhim,24848
Tỉnh Lâm Đồng,68,Huyện Lạc Dương,675,Xã Đưng KNớ,24850
Tỉnh Lâm Đồng,68,Huyện Lạc Dương,675,Xã Lát,24862
Tỉnh Lâm Đồng,68,Huyện Lạc Dương,675,Xã Đạ Sar,24865
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Thị trấn Nam Ban,24868
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Thị trấn Đinh Văn,24871
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Phú Sơn,24880
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Phi Tô,24883
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Mê Linh,24892
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Đạ Đờn,24895
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Phúc Thọ,24898
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Đông Thanh,24901
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Gia Lâm,24904
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Tân Thanh,24907
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Tân Văn,24910
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Hoài Đức,24913
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Tân Hà,24916
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Liên Hà,24919
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Đan Phượng,24922
Tỉnh Lâm Đồng,68,Huyện Lâm Hà,676,Xã Nam Hà,24925
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Thị trấn D'Ran,24928
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Thị trấn Thạnh Mỹ,24931
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Lạc Xuân,24934
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Đạ Ròn,24937
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Lạc Lâm,24940
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Ka Đô,24943
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Quảng Lập,24946
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Ka Đơn,24949
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Tu Tra,24952
Tỉnh Lâm Đồng,68,Huyện Đơn Dương,677,Xã Pró,24955
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Thị trấn Liên Nghĩa,24958
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Hiệp An,24961
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Liên Hiệp,24964
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Hiệp Thạnh,24967
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Bình Thạnh,24970
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã N'Thol Hạ,24973
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Tân Hội,24976
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Tân Thành,24979
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Phú Hội,24982
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Ninh Gia,24985
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Tà Năng,24988
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Đa Quyn,24989
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Tà Hine,24991
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Đà Loan,24994
Tỉnh Lâm Đồng,68,Huyện Đức Trọng,678,Xã Ninh Loan,24997
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Thị trấn Di Linh,25000
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Đinh Trang Thượng,25003
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Tân Thượng,25006
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Tân Lâm,25007
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Tân Châu,25009
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Tân Nghĩa,25012
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Gia Hiệp,25015
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Đinh Lạc,25018
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Tam Bố,25021
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Đinh Trang Hòa,25024
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Liên Đầm,25027
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Gung Ré,25030
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Bảo Thuận,25033
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Hòa Ninh,25036
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Hòa Trung,25039
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Hòa Nam,25042
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Hòa Bắc,25045
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Sơn Điền,25048
Tỉnh Lâm Đồng,68,Huyện Di Linh,679,Xã Gia Bắc,25051
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Thị trấn Lộc Thắng,25054
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Bảo,25057
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Lâm,25060
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Phú,25063
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Bắc,25066
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã B' Lá,25069
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Ngãi,25072
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Quảng,25075
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Tân,25078
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Đức,25081
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc An,25084
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Tân Lạc,25087
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Thành,25090
Tỉnh Lâm Đồng,68,Huyện Bảo Lâm,680,Xã Lộc Nam,25093
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Thị trấn Đạ M'ri,25096
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Thị trấn Ma Đa Guôi,25099
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Xã Hà Lâm,25105
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Xã Đạ Tồn,25108
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Xã Đạ Oai,25111
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Xã Đạ Ploa,25114
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Xã Ma Đa Guôi,25117
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Xã Đoàn Kết,25120
Tỉnh Lâm Đồng,68,Huyện Đạ Huoai,681,Xã Phước Lộc,25123
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Thị trấn Đạ Tẻh,25126
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã An Nhơn,25129
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã Quốc Oai,25132
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã Mỹ Đức,25135
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã Quảng Trị,25138
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã Đạ Lây,25141
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã Triệu Hải,25147
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã Đạ Kho,25153
Tỉnh Lâm Đồng,68,Huyện Đạ Tẻh,682,Xã Đạ Pal,25156
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Thị trấn Cát Tiên,25159
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Xã Tiên Hoàng,25162
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Xã Phước Cát 2,25165
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Xã Gia Viễn,25168
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Xã Nam Ninh,25171
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Thị trấn Phước Cát ,25180
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Xã Đức Phổ,25183
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Xã Quảng Ngãi,25189
Tỉnh Lâm Đồng,68,Huyện Cát Tiên,683,Xã Đồng Nai Thượng,25192
Tỉnh Bình Phước,70,Thị xã Phước Long,688,Phường Thác Mơ,25216
Tỉnh Bình Phước,70,Thị xã Phước Long,688,Phường Long Thủy,25217
Tỉnh Bình Phước,70,Thị xã Phước Long,688,Phường Phước Bình,25219
Tỉnh Bình Phước,70,Thị xã Phước Long,688,Phường Long Phước,25220
Tỉnh Bình Phước,70,Thị xã Phước Long,688,Phường Sơn Giang,25237
Tỉnh Bình Phước,70,Thị xã Phước Long,688,Xã Long Giang,25245
Tỉnh Bình Phước,70,Thị xã Phước Long,688,Xã Phước Tín,25249
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Phường Tân Phú,25195
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Phường Tân Đồng,25198
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Phường Tân Bình,25201
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Phường Tân Xuân,25204
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Phường Tân Thiện,25205
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Xã Tân Thành,25207
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Phường Tiến Thành,25210
Tỉnh Bình Phước,70,Thành phố Đồng Xoài,689,Xã Tiến Hưng,25213
Tỉnh Bình Phước,70,Thị xã Bình Long,690,Phường Hưng Chiến,25320
Tỉnh Bình Phước,70,Thị xã Bình Long,690,Phường An Lộc,25324
Tỉnh Bình Phước,70,Thị xã Bình Long,690,Phường Phú Thịnh,25325
Tỉnh Bình Phước,70,Thị xã Bình Long,690,Phường Phú Đức,25326
Tỉnh Bình Phước,70,Thị xã Bình Long,690,Xã Thanh Lương,25333
Tỉnh Bình Phước,70,Thị xã Bình Long,690,Xã Thanh Phú,25336
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Bù Gia Mập,25222
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Đak Ơ,25225
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Đức Hạnh,25228
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Phú Văn,25229
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Đa Kia,25231
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Phước Minh,25232
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Bình Thắng,25234
Tỉnh Bình Phước,70,Huyện Bù Gia Mập,691,Xã Phú Nghĩa,25267
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Thị trấn Lộc Ninh,25270
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Hòa,25273
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc An,25276
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Tấn,25279
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Thạnh,25280
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Hiệp,25282
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Thiện,25285
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Thuận,25288
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Quang,25291
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Phú,25292
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Thành,25294
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Thái,25297
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Điền,25300
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Hưng,25303
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Thịnh,25305
Tỉnh Bình Phước,70,Huyện Lộc Ninh,692,Xã Lộc Khánh,25306
Tỉnh Bình Phước,70,Huyện Bù Đốp,693,Thị trấn Thanh Bình,25308
Tỉnh Bình Phước,70,Huyện Bù Đốp,693,Xã Hưng Phước,25309
Tỉnh Bình Phước,70,Huyện Bù Đốp,693,Xã Phước Thiện,25310
Tỉnh Bình Phước,70,Huyện Bù Đốp,693,Xã Thiện Hưng,25312
Tỉnh Bình Phước,70,Huyện Bù Đốp,693,Xã Thanh Hòa,25315
Tỉnh Bình Phước,70,Huyện Bù Đốp,693,Xã Tân Thành,25318
Tỉnh Bình Phước,70,Huyện Bù Đốp,693,Xã Tân Tiến,25321
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Thanh An,25327
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã An Khương,25330
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã An Phú,25339
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Tân Lợi,25342
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Tân Hưng,25345
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Minh Đức,25348
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Minh Tâm,25349
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Phước An,25351
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Thanh Bình,25354
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Thị trấn Tân Khai,25357
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Đồng Nơ,25360
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Tân Hiệp,25361
Tỉnh Bình Phước,70,Huyện Hớn Quản,694,Xã Tân Quan,25438
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Thị trấn Tân Phú,25363
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Thuận Lợi,25366
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Đồng Tâm,25369
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Tân Phước,25372
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Tân Hưng,25375
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Tân Lợi,25378
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Tân Lập,25381
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Tân Hòa,25384
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Thuận Phú,25387
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Đồng Tiến,25390
Tỉnh Bình Phước,70,Huyện Đồng Phú,695,Xã Tân Tiến,25393
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Thị trấn Đức Phong,25396
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Đường 10,25398
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Đak Nhau,25399
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Phú Sơn,25400
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Thọ Sơn,25402
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Bình Minh,25404
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Bom Bo,25405
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Minh Hưng,25408
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Đoàn Kết,25411
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Đồng Nai,25414
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Đức Liễu,25417
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Thống Nhất,25420
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Nghĩa Trung,25423
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Nghĩa Bình,25424
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Đăng Hà,25426
Tỉnh Bình Phước,70,Huyện Bù Đăng,696,Xã Phước Sơn,25429
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Thị trấn Chơn Thành,25432
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Thành Tâm,25433
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Minh Lập,25435
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Quang Minh,25439
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Minh Hưng,25441
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Minh Long,25444
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Minh Thành,25447
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Nha Bích,25450
Tỉnh Bình Phước,70,Huyện Chơn Thành,697,Xã Minh Thắng,25453
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Long Bình,25240
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Bình Tân,25243
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Bình Sơn,25244
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Long Hưng,25246
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Phước Tân,25250
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Bù Nho,25252
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Long Hà,25255
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Long Tân,25258
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Phú Trung,25261
Tỉnh Bình Phước,70,Huyện Phú Riềng,698,Xã Phú Riềng,25264
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Phường 1,25456
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Phường 3,25459
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Phường 4,25462
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Phường Hiệp Ninh,25465
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Phường 2,25468
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Xã Thạnh Tân,25471
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Xã Tân Bình,25474
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Xã Bình Minh,25477
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Phường Ninh Sơn,25480
Tỉnh Tây Ninh,72,Thành phố Tây Ninh,703,Phường Ninh Thạnh,25483
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Thị trấn Tân Biên,25486
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Tân Lập,25489
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Thạnh Bắc,25492
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Tân Bình,25495
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Thạnh Bình,25498
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Thạnh Tây,25501
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Hòa Hiệp,25504
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Tân Phong,25507
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Mỏ Công,25510
Tỉnh Tây Ninh,72,Huyện Tân Biên,705,Xã Trà Vong,25513
Tỉnh Tây Ninh,72,Huyện Tân Châu,706,Thị trấn Tân Châu,25516
Tỉnh Tây Ninh,72,Huyện Tân Châu,706,Xã Tân Hà,25519
Tỉnh Tây Ninh,72,Huyện Tân Châu,706,Xã Tân Đông,25522
